cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas,ultima_actualizacion
Office Depot,od,Office Depot,2001_od_ao-ecomm_pi_pfm_DSP,2001_od_ao-ecomm_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic (Herolense - Acuity),DSP,2020-01-02 0:00:00,2020-01-31 0:00:00,2020-01-01 0:00:00,2020-01-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-01-31 0:00:00,-24,0,0,0,MXN,0,0,0,0,4,26520.65,2001_od_ao-ecomm_pi_pfm_DSP_2020-02-25,0,4,0,"26,521",0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2001_od_ao-ecomm_pi_pfm_DSP,2001_od_ao-ecomm_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic (Herolense - Acuity),DSP,2020-01-02 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-01-31 0:00:00,-24,0,0,0,MXN,0,0,0,0,1,1541,2001_od_ao-ecomm_pi_pfm_DSP_2020-02-25,0,1,0,"1,541",0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2001_od_ao-ecomm_pi_pfm_DSP,2001_od_ao-ecomm_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic (Herolense - Acuity),DSP,2020-01-02 0:00:00,2020-01-31 0:00:00,2020-01-01 0:00:00,2020-01-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-01-31 0:00:00,-8,0,0,0,MXN,0,0,0,0,55,319796.55,2001_od_ao-ecomm_pi_pfm_DSP_2020-02-09,0,55,0,"319,797",0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2001_od_ao-ecomm_pi_pfm_DSP,2001_od_ao-ecomm_pi_pfm_DSP_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic (Herolense - Acuity),DSP,2020-01-02 0:00:00,2020-01-31 0:00:00,2020-01-23 0:00:00,2020-01-31 0:00:00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-01-31 0:00:00,-8,0,0,0,MXN,0,0,0,0,6,14966.87,2001_od_ao-ecomm_pi_pfm_DSP_2020-02-09,0,6,0,"14,967",0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-01-03 0:00:00,2020-02-09 0:00:00,37.00,4.00,"34,500.00",0.00,"138,000.00","138,000.00","138,000.00","138,000.00",0.00,4,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-08 0:00:00,6,0,0,0,MXN,"24,866","2,413,706","19,226",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-01-03 0:00:00,2020-02-09 0:00:00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"36,033","1,532,503","18,553",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-01-03 0:00:00,2020-02-09 0:00:00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-16 0:00:00,8,0,0,0,MXN,"48,940","2,394,637","29,744",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-01-03 0:00:00,2020-02-28 0:00:00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"37,698","1,069,070","13,548",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-04 0:00:00,2020-03-01 0:00:00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,"20,677","892,546","47,480",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
Office Depot,od,Office Depot,2002_od_ao-ecomm_pi_pfm_FB,2002_od_ao-ecomm_pi_pfm_FB_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-04 0:00:00,2020-03-01 0:00:00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,"14,788","440,286","26,128",0,0,0,2002_od_ao-ecomm_pi_pfm_FB_2020-02-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
