KPI
1 de mayo de 2020 - 30 de mayo de 2020
Campaña,Mes,Fecha de inicio,Fecha de finalización,Hora del día,Día,Dispositivo,Moneda,Costo,Impresiones,Clics,Conversiones,CPC prom.,Costo/conv.
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-18,Computadoras de escritorio,MXN,8.66,32,1,0.00,8.66,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-18,Dispositivos móviles,MXN,6.89,51,1,0.00,6.89,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-18,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-18,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-18,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-18,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-18,Dispositivos móviles,MXN,2.93,302,3,0.00,0.98,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-18,Tablets,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-18,Dispositivos móviles,MXN,3.25,259,2,0.00,1.63,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-18,Tablets,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-18,Dispositivos móviles,MXN,0.00,196,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-18,Tablets,MXN,0.00,15,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-18,Dispositivos móviles,MXN,3.43,186,3,0.00,1.14,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-18,Tablets,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,4,2020-05-18,Dispositivos móviles,MXN,3.00,163,3,0.00,1.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,4,2020-05-18,Tablets,MXN,0.00,13,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-18,Dispositivos móviles,MXN,1.50,259,1,0.00,1.50,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-18,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-18,Dispositivos móviles,MXN,8.33,530,5,0.00,1.67,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-18,Tablets,MXN,0.00,13,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-18,Dispositivos móviles,MXN,6.14,641,3,0.00,2.05,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-18,Tablets,MXN,0.00,29,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-18,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-18,Dispositivos móviles,MXN,9.36,622,4,0.00,2.34,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-18,Tablets,MXN,0.00,21,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-18,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-18,Dispositivos móviles,MXN,4.90,384,4,0.00,1.22,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-18,Tablets,MXN,0.00,12,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-18,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-18,Dispositivos móviles,MXN,5.46,554,2,0.00,2.73,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-18,Tablets,MXN,0.00,25,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-18,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-18,Dispositivos móviles,MXN,3.69,460,2,0.00,1.84,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-18,Tablets,MXN,0.00,17,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-18,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-18,Dispositivos móviles,MXN,3.33,484,1,0.00,3.33,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-18,Tablets,MXN,0.00,15,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-18,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-18,Dispositivos móviles,MXN,4.18,579,3,0.00,1.39,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-18,Tablets,MXN,0.00,32,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-18,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-18,Dispositivos móviles,MXN,5.22,648,2,0.00,2.61,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-18,Tablets,MXN,0.51,32,1,0.00,0.51,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-18,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-18,Dispositivos móviles,MXN,3.55,355,2,0.00,1.78,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-18,Tablets,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,22,2020-05-18,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,22,2020-05-18,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,23,2020-05-18,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,23,2020-05-18,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-19,Computadoras de escritorio,MXN,0.00,8,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-19,Dispositivos móviles,MXN,0.00,68,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-19,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-19,Computadoras de escritorio,MXN,0.00,13,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-19,Dispositivos móviles,MXN,4.95,59,1,0.00,4.95,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-19,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-19,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-19,Dispositivos móviles,MXN,7.65,58,1,0.00,7.65,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-19,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-19,Dispositivos móviles,MXN,0.00,37,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-19,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-19,Dispositivos móviles,MXN,5.02,40,1,0.00,5.02,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-19,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-19,Dispositivos móviles,MXN,17.26,31,2,0.00,8.63,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-19,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-19,Dispositivos móviles,MXN,14.75,33,2,0.00,7.38,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-19,Tablets,MXN,0.00,3,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-19,Computadoras de escritorio,MXN,8.69,12,1,0.00,8.69,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-19,Dispositivos móviles,MXN,0.00,43,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-19,Computadoras de escritorio,MXN,0.00,7,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-19,Dispositivos móviles,MXN,29.57,100,4,0.00,7.39,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-19,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-19,Computadoras de escritorio,MXN,0.00,27,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-19,Dispositivos móviles,MXN,38.80,109,7,1.00,5.54,38.80
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-19,Computadoras de escritorio,MXN,13.60,25,2,0.00,6.80,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-19,Dispositivos móviles,MXN,27.76,56,4,0.00,6.94,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-19,Computadoras de escritorio,MXN,23.63,45,3,0.00,7.88,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-19,Dispositivos móviles,MXN,22.28,58,4,0.00,5.57,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-19,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-19,Computadoras de escritorio,MXN,0.00,41,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-19,Dispositivos móviles,MXN,13.26,54,2,0.00,6.63,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-19,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-19,Computadoras de escritorio,MXN,0.00,57,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-19,Dispositivos móviles,MXN,0.00,86,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-19,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-19,Computadoras de escritorio,MXN,13.30,86,2,0.00,6.65,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-19,Dispositivos móviles,MXN,30.18,133,4,0.00,7.54,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-19,Tablets,MXN,10.19,3,1,0.00,10.19,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-19,Computadoras de escritorio,MXN,0.00,57,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-19,Dispositivos móviles,MXN,30.01,131,4,0.00,7.50,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-19,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-19,Computadoras de escritorio,MXN,7.79,37,1,0.00,7.79,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-19,Dispositivos móviles,MXN,7.33,91,1,0.00,7.33,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-19,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-19,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-19,Dispositivos móviles,MXN,0.33,226,1,0.00,0.33,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-19,Tablets,MXN,0.00,19,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-19,Dispositivos móviles,MXN,0.00,232,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-19,Tablets,MXN,0.00,13,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-19,Dispositivos móviles,MXN,2.82,215,2,0.00,1.41,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-19,Tablets,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-19,Dispositivos móviles,MXN,0.00,164,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-19,Tablets,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,4,2020-05-19,Dispositivos móviles,MXN,3.04,170,1,0.00,3.04,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,4,2020-05-19,Tablets,MXN,0.00,29,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-19,Dispositivos móviles,MXN,1.22,200,1,0.00,1.22,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-19,Tablets,MXN,0.00,20,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-19,Dispositivos móviles,MXN,0.00,406,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-19,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-19,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-19,Dispositivos móviles,MXN,0.79,681,1,0.00,0.79,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-19,Tablets,MXN,0.49,35,1,0.00,0.49,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-19,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-19,Dispositivos móviles,MXN,9.33,807,8,0.00,1.17,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-19,Tablets,MXN,0.00,22,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-19,Computadoras de escritorio,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-19,Dispositivos móviles,MXN,11.99,780,5,0.00,2.40,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-19,Tablets,MXN,0.00,14,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-19,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-19,Dispositivos móviles,MXN,2.31,666,3,0.00,0.77,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-19,Tablets,MXN,0.00,25,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-19,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-19,Dispositivos móviles,MXN,0.88,611,1,0.00,0.88,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-19,Tablets,MXN,0.00,37,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-19,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-19,Dispositivos móviles,MXN,16.85,688,9,0.00,1.87,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-19,Tablets,MXN,0.00,34,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-19,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-19,Dispositivos móviles,MXN,3.83,433,3,0.00,1.28,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-19,Tablets,MXN,0.53,23,1,0.00,0.53,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-19,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-19,Dispositivos móviles,MXN,5.40,596,5,0.00,1.08,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-19,Tablets,MXN,0.00,46,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-19,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-19,Dispositivos móviles,MXN,0.36,599,1,0.00,0.36,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-19,Tablets,MXN,0.00,8,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-19,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-19,Dispositivos móviles,MXN,3.14,667,2,0.00,1.57,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-19,Tablets,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,17,2020-05-19,Dispositivos móviles,MXN,0.95,199,1,0.00,0.95,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,17,2020-05-19,Tablets,MXN,1.00,17,1,0.00,1.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-19,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-19,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-19,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-19,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-19,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-19,Dispositivos móviles,MXN,0.74,415,1,0.00,0.74,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-19,Tablets,MXN,0.00,34,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,21,2020-05-19,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
